ID	targeted_metabolomics_1	targeted_metabolomics_2	targeted_metabolomics_3	targeted_metabolomics_4	targeted_metabolomics_5	targeted_metabolomics_6	targeted_metabolomics_7	targeted_metabolomics_8	targeted_metabolomics_9	targeted_metabolomics_10	targeted_metabolomics_11	targeted_metabolomics_12	targeted_metabolomics_13	targeted_metabolomics_14	targeted_metabolomics_15	targeted_metabolomics_16	targeted_metabolomics_17	targeted_metabolomics_18	targeted_metabolomics_19	targeted_metabolomics_20	targeted_metabolomics_21	targeted_metabolomics_22	targeted_metabolomics_23	targeted_metabolomics_24	targeted_metabolomics_25	targeted_metabolomics_26	targeted_metabolomics_27	targeted_metabolomics_28	targeted_metabolomics_29	targeted_metabolomics_30	targeted_metabolomics_31	targeted_metabolomics_32	targeted_metabolomics_33	targeted_metabolomics_34	targeted_metabolomics_35	targeted_metabolomics_36	targeted_metabolomics_37	targeted_metabolomics_38	targeted_metabolomics_39	targeted_metabolomics_40	targeted_metabolomics_41	targeted_metabolomics_42	targeted_metabolomics_43	targeted_metabolomics_44	targeted_metabolomics_45	targeted_metabolomics_46	targeted_metabolomics_47	targeted_metabolomics_48	targeted_metabolomics_49	targeted_metabolomics_50	targeted_metabolomics_51	targeted_metabolomics_52	targeted_metabolomics_53	targeted_metabolomics_54	targeted_metabolomics_55	targeted_metabolomics_56	targeted_metabolomics_57	targeted_metabolomics_58	targeted_metabolomics_59	targeted_metabolomics_60	targeted_metabolomics_61	targeted_metabolomics_62	targeted_metabolomics_63	targeted_metabolomics_64	targeted_metabolomics_65	targeted_metabolomics_66	targeted_metabolomics_67	targeted_metabolomics_68	targeted_metabolomics_69	targeted_metabolomics_70	targeted_metabolomics_71	targeted_metabolomics_72	targeted_metabolomics_73	targeted_metabolomics_74	targeted_metabolomics_75	targeted_metabolomics_76	targeted_metabolomics_77	targeted_metabolomics_78	targeted_metabolomics_79	targeted_metabolomics_80	targeted_metabolomics_81	targeted_metabolomics_82	targeted_metabolomics_83	targeted_metabolomics_84	targeted_metabolomics_85	targeted_metabolomics_86	targeted_metabolomics_87	targeted_metabolomics_88	targeted_metabolomics_89	targeted_metabolomics_90	targeted_metabolomics_91	targeted_metabolomics_92	targeted_metabolomics_93	targeted_metabolomics_94	targeted_metabolomics_95	targeted_metabolomics_96	targeted_metabolomics_97	targeted_metabolomics_98	targeted_metabolomics_99	targeted_metabolomics_100	targeted_metabolomics_101	targeted_metabolomics_102	targeted_metabolomics_103	targeted_metabolomics_104	targeted_metabolomics_105	targeted_metabolomics_106	targeted_metabolomics_107	targeted_metabolomics_108	targeted_metabolomics_109	targeted_metabolomics_110	targeted_metabolomics_111	targeted_metabolomics_112	targeted_metabolomics_113	targeted_metabolomics_114	targeted_metabolomics_115	targeted_metabolomics_116	targeted_metabolomics_117	targeted_metabolomics_118	targeted_metabolomics_119
632	13	5	0	19	11	17	0	0	14	0	12	16	5	6	11	19	0	5	0	0	13	7	0	9	14	7	11	9	15	15	6	0	9	7	4	13	9	10	0	11	15	12	13	8	8	11	0	8	10	0	6	0	7	7	2	11	0	7	0	17	7	9	14	0	0	0	0	5	6	9	0	15	7	17	5	0	25	13	3	8	11	0	21	10	14	15	7	11	7	10	6	0	15	18	14	1	0	0	0	0	13	0	5	13	0	21	20	12	8	0	3	1	6	8	13	10	2	0	20
633	8	15	9	12	12	3	0	15	0	0	7	14	9	9	14	4	15	12	5	0	0	19	4	1	0	5	9	13	18	0	8	13	16	8	10	4	18	9	10	19	18	0	2	13	1	9	14	13	14	8	15	5	11	2	7	0	9	4	8	13	19	0	0	5	0	9	16	14	10	12	0	0	2	0	4	4	9	16	0	4	7	0	15	7	8	18	8	9	6	17	4	11	20	2	11	19	0	1	0	1	8	8	16	17	12	11	7	0	11	18	8	8	0	8	0	0	15	10	0
634	17	14	10	3	8	9	0	11	9	12	2	17	0	6	11	7	0	0	14	13	10	0	17	5	10	15	11	12	0	5	17	18	2	7	1	6	6	10	12	1	6	11	14	10	4	13	9	15	18	9	0	13	14	0	12	0	5	9	8	19	17	15	9	0	11	8	3	8	0	7	5	12	10	5	15	5	0	0	9	7	15	0	6	1	17	10	12	12	0	20	11	20	9	0	4	12	0	9	0	12	15	9	0	3	0	6	0	11	17	9	15	5	20	11	12	21	18	12	14
635	6	3	8	14	8	0	10	14	18	5	6	3	6	13	9	6	2	2	0	11	0	0	4	5	0	6	16	0	2	9	10	13	6	12	6	10	6	0	6	10	17	12	6	14	1	9	0	11	6	15	0	14	5	5	0	15	0	12	0	12	25	14	0	11	11	1	12	3	0	8	7	14	5	9	0	15	15	9	15	11	16	1	12	13	14	0	6	7	10	8	9	2	14	0	14	10	12	5	0	12	6	17	1	5	17	6	13	10	11	10	18	0	11	0	12	9	9	5	15
636	10	6	0	0	17	11	12	9	0	13	15	13	0	0	0	6	7	23	0	10	0	13	12	14	7	9	13	0	11	0	0	15	12	0	19	8	16	2	8	0	7	18	4	0	7	13	8	15	12	17	4	4	6	0	0	0	0	3	14	9	15	5	11	6	7	1	7	18	0	11	0	13	12	7	2	11	8	11	22	11	14	11	11	18	12	18	11	2	17	6	9	20	7	10	18	9	0	2	11	13	0	14	0	8	0	4	0	0	9	10	15	12	15	7	0	3	8	5	0
637	20	10	0	9	12	14	0	12	9	7	12	0	0	14	0	14	7	15	6	0	0	2	18	6	4	10	0	15	11	7	10	15	24	0	15	0	12	10	11	3	13	14	13	6	12	9	0	13	21	11	13	11	6	11	12	5	14	8	16	8	10	16	0	16	12	3	19	13	8	13	12	10	9	8	6	10	6	10	8	9	6	19	8	0	7	10	12	16	8	8	11	19	9	0	14	4	19	0	14	1	0	15	4	17	6	11	8	11	19	0	0	17	7	9	12	12	16	11	13
638	13	4	11	6	18	10	13	2	13	0	8	0	6	8	4	0	0	5	11	15	8	11	17	4	0	15	12	4	10	7	2	0	14	15	12	13	5	7	8	8	14	13	9	10	15	2	14	7	0	13	10	17	18	11	13	0	8	8	16	4	13	19	11	0	0	10	4	2	18	14	4	2	0	16	6	0	13	16	0	0	3	14	0	17	0	13	6	12	0	4	7	0	5	13	5	0	0	10	3	16	3	0	9	5	8	21	0	10	3	14	4	13	0	14	0	0	13	0	16
639	0	0	0	2	4	5	6	0	16	26	0	10	10	7	4	8	9	5	0	8	13	0	0	8	6	15	7	4	0	3	5	0	15	13	5	10	15	9	0	11	6	14	24	18	15	0	13	0	2	0	0	14	8	8	0	10	7	4	12	0	12	14	8	14	10	6	9	0	0	9	14	8	0	6	0	2	2	12	2	13	12	0	11	14	10	7	12	2	0	16	8	0	0	6	0	6	10	20	0	15	15	18	10	17	11	12	10	8	6	3	0	11	8	9	0	18	13	17	4
640	16	0	9	16	11	0	14	10	6	20	13	0	15	10	5	0	0	10	0	10	9	7	11	0	15	7	0	10	0	9	11	8	14	13	12	12	3	11	9	14	5	24	0	4	5	8	1	13	6	0	0	8	5	10	11	8	11	14	11	0	8	12	14	17	9	0	11	0	0	21	2	14	7	0	6	16	0	8	16	8	13	11	16	4	0	14	16	6	13	10	13	0	11	8	8	15	4	11	6	12	0	8	15	9	14	0	10	13	0	14	17	10	10	17	12	10	7	0	8
641	4	18	6	7	7	0	9	12	7	17	9	9	7	15	23	15	6	9	11	14	16	0	9	12	16	12	9	6	9	5	13	16	0	0	0	0	10	0	10	5	11	7	11	6	10	0	10	14	9	13	4	0	0	13	3	15	10	9	0	7	12	13	10	0	0	0	6	12	0	9	13	0	0	16	18	9	8	16	11	0	13	0	12	0	10	12	0	7	0	7	12	0	25	10	11	16	8	0	19	0	0	4	17	0	0	0	9	8	15	0	16	13	9	8	13	11	11	4	17
642	8	4	4	7	7	5	9	11	18	1	12	6	25	12	10	5	6	10	9	7	13	11	16	1	11	5	15	0	12	12	14	0	9	7	9	11	0	15	8	16	6	8	20	0	5	8	6	6	0	7	11	16	6	13	10	7	0	6	0	15	13	5	9	12	9	0	15	12	7	20	11	10	18	3	9	7	2	8	10	9	13	18	19	11	19	6	4	18	0	9	6	5	11	9	9	8	1	7	16	9	0	0	14	0	6	0	17	13	0	13	0	9	11	10	8	0	8	10	14
643	17	13	9	2	14	8	10	7	21	3	11	0	13	9	8	8	19	0	8	12	14	14	1	8	8	8	13	7	21	7	12	11	10	10	11	7	13	3	2	21	7	9	21	18	5	6	9	12	8	0	2	11	6	8	15	12	14	3	14	7	4	18	5	7	2	21	0	10	8	13	16	1	2	13	2	0	0	11	25	0	15	1	1	25	8	0	11	0	20	1	9	8	12	7	3	12	13	15	15	14	3	0	1	8	0	0	14	8	14	0	9	7	15	12	21	13	10	0	17
644	6	0	6	18	19	4	11	8	5	18	17	14	7	0	10	7	0	0	11	12	14	9	0	7	8	1	0	11	0	9	6	15	0	6	18	1	12	12	0	0	17	5	3	11	10	4	7	15	7	0	1	10	0	12	11	0	0	12	15	16	13	4	15	6	10	12	8	6	0	5	5	3	16	6	13	0	3	5	4	15	26	0	15	12	1	0	1	10	9	14	14	6	19	5	0	9	9	7	16	5	12	4	18	8	4	9	8	6	0	0	8	17	12	4	9	0	1	5	15
645	19	18	9	0	10	8	11	12	16	14	14	9	6	14	0	8	6	10	18	13	9	10	0	0	11	17	0	13	0	12	0	11	7	2	0	11	9	11	17	0	12	15	15	7	16	8	9	24	13	12	8	12	13	4	11	11	7	15	6	0	12	13	0	10	13	7	9	2	8	0	1	0	12	8	0	10	6	14	1	0	13	0	24	0	12	14	0	5	1	19	0	13	10	0	12	12	7	15	7	0	12	3	0	4	16	7	1	5	5	0	7	13	0	14	7	11	5	0	7
646	9	0	15	13	0	16	17	7	18	4	9	0	0	6	16	0	11	13	0	9	1	0	12	14	9	0	0	4	15	0	4	2	5	5	12	0	10	13	19	13	13	22	11	15	11	0	0	11	12	5	11	3	13	0	0	7	12	15	9	0	0	10	0	6	5	14	11	8	4	8	2	13	8	12	6	9	2	0	13	17	10	10	8	8	19	14	12	12	17	6	8	15	0	12	0	0	6	11	2	10	16	6	12	0	15	14	10	4	0	3	5	4	10	0	18	7	18	11	12
647	19	16	5	8	10	0	0	0	10	10	8	10	14	14	11	3	12	1	7	10	13	13	0	1	3	8	9	15	13	4	9	13	10	6	13	0	2	11	5	6	7	11	4	9	12	18	10	14	8	9	0	16	9	10	10	0	13	10	12	0	10	4	15	0	13	5	0	0	2	10	14	7	12	0	4	9	12	0	12	11	0	13	9	4	0	5	0	0	12	9	14	19	8	15	9	12	0	11	7	12	1	0	1	13	18	13	12	3	16	10	10	11	15	13	2	12	11	9	14
648	5	5	9	0	5	0	5	7	17	2	15	0	0	0	0	5	0	3	9	5	14	7	9	2	15	7	0	12	14	0	16	3	8	12	6	5	7	10	0	17	0	6	11	9	10	9	13	0	11	7	10	10	15	8	15	8	24	6	0	0	9	0	12	12	0	10	8	13	6	9	0	0	8	12	5	17	13	2	6	6	7	14	15	12	11	10	0	0	5	11	11	0	13	1	9	12	15	10	17	7	10	10	15	16	10	0	0	8	1	0	1	17	0	10	6	0	13	19	5
649	7	10	5	1	3	0	11	10	7	10	0	10	7	12	0	4	9	18	0	0	8	9	16	4	19	2	14	0	14	12	22	10	16	13	9	9	0	8	0	0	5	15	14	8	0	7	12	14	9	13	0	10	1	5	9	11	0	18	0	0	13	8	10	3	7	19	9	4	5	11	0	0	14	20	8	0	0	11	8	20	10	2	14	0	0	4	7	12	6	18	12	0	8	11	13	12	8	10	22	12	6	0	11	3	7	17	10	15	0	3	8	15	1	18	7	0	0	6	19
650	9	0	11	9	10	9	4	12	0	12	8	14	7	10	8	0	9	12	9	15	17	0	11	15	9	1	15	8	0	9	2	7	21	8	0	8	5	3	10	17	0	0	13	12	0	0	0	11	11	1	0	12	7	18	12	4	0	16	17	17	0	12	16	9	14	9	13	12	6	0	0	10	8	10	13	15	0	0	11	18	0	9	2	10	9	20	20	6	14	0	16	11	10	0	13	0	3	11	4	2	0	11	5	9	5	17	13	10	0	16	0	13	4	7	14	9	0	0	0
651	0	0	9	15	10	9	13	0	15	12	16	0	3	0	15	2	7	16	13	11	0	11	7	0	0	15	17	10	7	13	8	0	0	16	19	2	9	10	15	8	9	23	0	6	12	11	3	8	7	4	16	0	4	3	0	14	11	12	9	6	10	5	8	11	11	10	15	13	0	16	12	0	0	13	11	10	6	10	13	4	9	0	7	5	0	12	11	7	15	14	7	12	0	15	0	5	10	2	1	11	0	11	6	17	4	18	11	5	11	9	0	12	13	16	18	13	14	0	0
652	9	13	15	0	9	11	16	0	0	9	16	5	8	0	11	8	19	14	0	0	17	13	17	1	8	13	13	13	0	11	11	0	6	4	4	14	0	13	5	3	4	12	9	10	0	10	16	14	5	3	7	10	10	16	7	9	6	8	0	10	12	11	16	21	19	16	15	0	8	10	0	10	12	9	9	13	0	12	0	0	9	0	3	4	5	10	5	12	0	10	5	17	5	7	7	16	0	15	19	13	13	15	6	0	5	6	16	14	0	8	13	11	13	1	7	11	7	7	0
653	4	0	0	0	10	11	12	0	9	3	5	14	14	8	13	9	10	12	9	0	12	9	0	1	3	10	0	10	13	15	6	7	9	1	16	0	8	0	0	8	9	10	6	11	14	0	11	4	9	5	8	14	14	9	17	6	6	15	19	20	2	19	12	13	10	6	9	12	0	0	10	0	16	10	7	0	10	0	17	25	13	8	13	4	5	4	14	7	13	12	18	6	11	3	7	0	11	24	10	0	7	12	8	12	13	12	6	0	4	12	0	10	10	10	14	0	9	19	15
654	8	0	10	16	13	4	8	17	21	12	0	11	12	15	5	4	12	7	1	14	13	5	0	0	7	14	4	16	8	11	10	10	11	0	15	0	7	4	12	13	7	0	11	15	8	10	11	11	0	11	19	0	10	2	4	8	12	0	11	9	12	11	19	6	12	9	13	17	8	0	0	12	12	12	7	0	9	13	10	9	12	2	4	15	0	8	0	14	8	0	16	8	0	0	11	4	18	17	12	13	0	10	14	0	7	0	1	3	0	15	7	9	0	5	6	22	7	0	0
655	15	20	4	2	6	16	2	0	0	11	10	9	4	0	16	15	0	15	21	6	6	0	7	9	0	0	13	9	18	8	13	5	0	2	11	0	17	12	11	17	15	15	17	13	21	19	18	5	0	6	17	15	11	3	4	17	15	2	8	12	0	9	12	0	17	17	8	8	5	12	13	9	10	15	0	0	3	2	12	11	13	6	10	10	4	7	0	15	1	6	8	10	4	6	15	18	5	18	2	0	6	4	0	9	17	10	11	16	15	6	21	10	0	3	0	9	0	18	7
656	11	4	7	0	0	3	0	10	0	4	15	0	10	1	3	10	7	4	2	0	12	0	16	7	12	12	14	12	0	12	14	3	6	12	9	5	13	11	14	7	4	11	5	0	6	14	4	5	15	2	0	10	9	0	9	14	6	0	0	0	18	7	11	13	13	17	8	19	14	18	12	11	10	0	20	0	0	0	10	14	20	10	0	7	7	0	7	8	0	9	22	13	6	11	9	9	9	6	0	3	14	13	0	9	0	7	11	16	12	13	13	18	19	12	6	13	11	11	0
657	13	12	16	0	15	12	3	4	5	12	17	15	10	0	16	20	6	0	7	6	10	6	0	19	24	0	16	2	0	8	3	10	8	12	19	11	0	2	6	20	9	0	25	0	14	8	8	0	8	8	4	17	0	0	14	12	8	0	5	0	9	9	0	10	0	10	12	16	7	12	7	0	11	15	0	4	21	0	16	13	8	4	11	6	13	17	0	0	0	7	6	2	11	18	0	13	19	20	8	8	6	13	12	0	12	17	15	14	0	8	9	6	5	8	0	0	0	9	8
658	8	4	0	4	11	2	0	12	15	7	21	14	11	0	6	11	5	16	16	11	0	17	13	4	21	6	0	19	13	7	0	0	20	14	6	9	17	0	7	0	8	12	5	23	8	5	6	1	11	4	7	8	5	15	0	4	10	12	14	23	16	19	6	0	5	6	15	12	14	8	1	8	16	1	19	9	0	11	8	7	4	1	9	3	11	15	3	24	4	15	8	15	10	11	8	2	6	11	8	5	10	11	10	7	6	0	3	5	15	0	15	0	19	15	12	10	9	15	16
659	9	0	11	2	6	0	5	0	14	12	9	14	10	7	0	13	0	8	0	17	0	0	2	15	8	0	8	23	12	9	0	0	7	22	6	13	10	12	0	3	4	1	4	4	6	18	9	0	8	12	5	4	7	17	10	12	7	0	17	12	7	8	0	5	15	16	10	8	16	14	6	0	10	18	11	0	4	12	0	20	3	7	10	4	0	17	6	15	2	10	6	10	10	5	1	19	0	4	5	11	14	5	0	16	12	9	6	0	11	5	14	0	16	0	9	13	0	2	7
660	16	21	0	7	0	4	19	12	13	11	9	4	13	16	13	6	8	16	0	13	11	17	13	0	11	0	9	0	11	13	9	12	17	17	0	13	6	0	11	6	6	13	0	14	9	12	20	18	5	8	14	13	9	10	14	0	4	3	0	8	20	0	17	9	18	8	17	12	3	5	18	0	1	0	9	8	7	18	6	0	9	0	9	0	19	0	13	9	5	14	15	10	18	4	7	11	0	14	12	16	11	13	13	18	8	6	10	10	13	7	15	13	8	14	15	9	14	19	13
661	3	12	9	0	20	19	20	12	6	8	16	0	12	8	6	19	9	17	9	7	9	16	0	4	9	0	12	0	16	11	9	15	9	7	0	19	5	10	15	0	0	2	14	10	14	0	0	0	9	7	6	15	14	13	0	12	0	8	10	7	5	17	7	14	10	9	7	0	15	14	7	0	14	6	2	24	0	13	7	8	0	4	4	16	21	0	1	4	11	9	0	16	17	9	0	0	4	6	0	6	11	16	8	7	9	11	0	6	12	5	9	0	0	19	13	8	12	6	13
662	12	0	20	15	0	5	10	0	0	14	0	4	8	21	14	11	3	12	10	13	13	13	16	12	2	0	16	16	3	12	14	8	0	8	15	10	13	0	4	0	17	0	6	0	7	0	14	10	4	0	8	20	17	7	0	10	21	0	3	4	9	10	10	13	0	23	0	10	13	8	0	7	16	18	0	0	4	0	14	0	4	9	0	13	13	7	0	9	12	0	12	8	12	0	16	12	0	20	11	1	9	3	19	5	10	17	5	6	12	12	0	11	0	19	9	0	7	15	11
663	7	10	6	14	11	15	0	9	19	11	0	8	0	16	9	12	11	16	10	13	12	0	0	17	15	27	8	0	12	0	7	8	0	11	8	18	7	15	14	14	2	14	14	15	13	5	10	0	0	7	0	6	15	0	3	9	8	0	2	13	9	11	13	0	0	10	17	7	0	0	6	10	13	14	5	7	11	7	15	23	9	4	2	8	10	11	9	7	0	0	10	6	9	7	7	7	0	8	0	21	5	6	10	9	6	0	0	12	19	12	5	10	0	8	0	13	10	0	8
664	11	7	14	9	11	7	0	10	16	7	12	21	0	20	13	8	0	10	7	20	5	15	0	5	0	19	0	5	11	16	9	7	18	17	0	1	14	6	0	0	10	8	0	8	0	15	12	16	13	4	10	2	10	0	18	13	6	16	4	6	16	6	14	9	9	9	9	17	10	0	4	11	0	4	3	13	13	12	12	7	19	16	11	12	0	0	0	19	8	12	9	8	5	11	15	6	13	0	0	6	9	0	15	0	9	20	7	9	12	10	12	2	0	17	15	14	10	5	10
665	6	12	7	15	0	8	0	8	14	10	13	14	0	8	7	8	8	11	12	12	0	8	3	18	10	0	6	12	10	15	0	0	0	14	0	16	10	0	1	11	18	13	10	4	14	14	3	16	0	6	12	8	12	4	7	12	0	18	0	13	11	9	4	14	14	9	8	12	11	0	10	1	12	8	13	0	10	14	11	16	7	13	0	6	12	0	7	0	10	16	13	6	10	6	14	8	11	3	7	4	7	19	0	2	12	17	13	19	7	5	7	7	6	0	4	15	11	6	0
666	0	17	2	13	11	12	3	12	14	3	0	0	6	12	19	0	18	0	23	5	17	0	13	7	18	14	11	12	10	22	0	0	16	14	2	15	15	7	8	12	0	13	0	17	1	11	0	6	9	18	6	0	17	12	15	13	0	0	12	0	9	0	12	0	16	14	12	10	17	8	9	11	16	12	0	9	8	6	12	6	11	16	12	14	14	14	0	11	12	20	9	14	4	2	0	3	0	21	7	9	15	17	0	15	12	12	5	16	5	7	0	15	9	10	8	1	18	12	4
667	9	14	14	3	15	17	11	0	21	9	16	7	15	3	6	0	4	14	0	0	4	0	0	11	12	4	10	0	14	14	0	0	2	8	22	0	15	11	11	0	13	6	9	0	5	14	11	14	12	14	7	11	19	12	12	17	12	0	8	8	16	0	12	0	8	10	8	14	10	13	0	14	0	15	17	9	11	4	8	11	0	17	15	1	5	3	0	0	13	14	0	4	12	10	6	2	7	3	7	6	9	0	0	0	6	12	15	8	20	12	13	0	9	0	14	0	12	0	11
668	0	9	6	9	6	2	7	1	0	0	9	10	0	12	0	11	0	10	9	10	3	0	0	0	0	17	14	17	9	0	0	0	16	11	0	8	7	0	15	2	7	0	9	0	21	2	12	0	10	2	10	5	12	2	11	12	10	0	19	0	8	0	9	0	9	0	11	0	0	14	4	11	15	10	0	12	10	15	0	7	0	19	0	8	4	14	16	19	1	14	14	0	0	8	12	10	18	10	2	12	12	0	11	1	8	16	17	3	12	3	15	4	17	6	0	13	13	9	9
669	11	0	5	16	8	23	13	5	18	12	0	15	9	3	10	3	19	4	7	8	0	17	0	4	13	15	0	7	10	8	3	14	8	16	5	13	1	6	7	0	15	11	23	9	9	2	13	15	18	13	13	12	12	0	7	12	8	8	15	8	9	0	12	12	15	15	2	18	15	7	0	0	7	8	0	1	14	2	12	12	12	0	1	3	13	13	3	7	8	13	6	8	12	9	0	0	9	7	15	0	0	12	0	0	10	9	0	0	0	7	11	11	13	10	21	6	15	0	0
670	8	14	0	8	2	11	12	10	0	10	13	12	21	11	20	5	11	7	9	15	0	0	8	11	0	0	0	0	8	0	18	9	8	10	0	14	14	0	18	4	8	6	13	0	4	7	14	0	3	6	12	9	9	14	11	0	0	17	20	17	12	12	3	13	22	15	0	22	12	4	14	13	16	12	20	3	0	15	0	4	7	0	3	19	10	10	17	14	12	7	1	13	10	13	7	6	3	4	10	0	16	10	0	0	0	0	7	2	0	15	14	14	11	14	14	16	1	0	12
671	10	11	7	10	13	10	9	0	6	9	2	14	8	9	15	10	8	4	14	19	11	11	10	13	3	12	9	6	0	11	13	11	7	19	5	10	19	11	13	1	0	0	7	13	12	4	12	12	7	0	10	11	21	11	14	0	0	18	16	8	17	16	13	6	12	17	0	0	0	9	10	13	7	0	2	14	14	8	3	7	13	16	0	6	10	14	10	18	11	8	9	0	11	7	10	20	9	0	10	8	6	7	13	6	0	11	12	17	11	10	8	19	6	14	11	0	5	3	16
672	0	9	0	0	11	6	12	19	11	11	0	1	9	0	7	10	5	0	0	14	12	9	12	4	4	10	10	13	7	0	7	0	0	8	7	14	1	7	10	0	16	9	18	7	14	14	16	8	14	16	7	15	9	18	19	0	16	18	0	14	8	6	0	0	18	13	11	10	10	7	4	5	14	1	9	4	0	15	13	8	15	19	0	19	14	12	0	11	14	0	12	17	10	23	7	8	13	4	12	10	0	10	12	8	11	0	6	13	7	0	2	8	8	11	10	13	12	3	0
673	10	12	0	11	6	4	14	8	16	10	17	0	1	20	0	7	0	11	0	10	6	10	0	10	9	3	0	9	14	11	20	10	8	3	0	13	4	15	0	0	14	0	0	12	13	10	4	11	5	10	19	14	0	3	0	0	14	9	15	6	4	4	20	9	0	0	0	2	12	0	23	0	13	14	0	10	18	6	4	8	15	0	0	12	0	6	9	0	5	0	0	5	2	12	3	15	16	7	5	14	7	7	7	9	3	0	0	15	10	4	5	12	13	19	10	9	0	21	0
674	7	6	12	15	8	6	0	0	15	0	3	4	0	0	5	12	0	10	8	12	13	15	7	10	11	15	8	9	10	10	20	10	4	14	11	13	14	13	6	11	4	0	4	0	13	18	9	0	5	0	0	0	9	4	0	10	5	1	9	12	0	5	9	0	0	20	0	7	16	11	0	0	0	17	8	4	14	15	3	19	9	11	15	0	13	0	2	0	0	11	6	11	16	15	12	11	0	14	8	6	7	16	0	12	0	0	11	4	7	0	12	3	3	8	9	9	8	0	0
675	14	3	18	11	16	7	0	0	16	14	7	0	8	7	20	0	9	10	1	21	17	1	5	5	6	14	9	9	22	0	12	0	4	5	5	7	4	13	0	10	0	0	0	7	7	5	10	3	0	10	11	12	14	15	16	14	15	10	13	12	9	0	10	9	5	12	0	17	11	3	8	8	0	6	0	10	0	6	15	20	12	0	11	16	0	0	12	9	16	0	4	12	18	0	4	12	8	5	8	9	14	4	13	13	11	6	0	19	13	23	11	7	15	9	13	2	14	0	0
676	9	8	3	11	0	10	14	8	0	19	0	10	11	15	6	7	21	11	17	10	7	18	13	11	4	5	7	0	10	11	0	3	0	8	16	18	5	18	9	11	10	17	16	9	13	12	6	7	12	16	11	19	0	11	12	10	5	18	5	12	6	0	0	18	7	4	10	9	10	9	14	1	0	0	6	4	13	18	10	8	7	14	11	6	23	5	7	5	6	3	5	11	3	9	12	11	3	0	5	10	0	3	8	0	18	13	13	20	19	12	11	7	0	9	11	0	19	18	0
677	3	6	9	4	5	15	19	0	17	7	23	7	0	12	0	15	8	0	0	5	8	0	3	0	9	0	5	0	14	4	11	11	2	0	8	10	0	4	3	0	9	12	6	7	4	0	12	17	6	0	8	9	11	0	0	10	15	0	12	11	4	7	9	17	16	20	15	21	8	12	14	0	0	0	13	0	12	12	0	17	9	3	21	5	7	0	9	10	10	10	10	4	4	12	0	20	3	12	6	0	14	8	13	0	0	10	9	18	9	14	0	5	7	0	6	16	12	0	15
678	10	8	16	13	13	21	2	12	0	9	16	9	6	27	13	11	9	15	16	11	5	0	0	13	17	13	8	21	0	0	11	9	20	5	11	14	0	7	13	10	18	16	10	0	12	16	3	19	0	11	1	9	13	0	9	0	13	7	10	0	0	12	2	9	10	9	9	11	3	6	2	0	11	8	7	18	0	13	10	12	14	15	8	4	4	20	9	0	0	5	6	10	5	13	0	16	0	8	24	9	14	15	8	13	0	0	1	6	12	11	18	6	4	2	4	10	18	7	5
679	9	3	12	20	10	2	14	11	10	0	0	6	13	13	0	7	6	0	0	4	10	12	0	0	7	13	13	12	6	13	9	15	1	4	13	9	2	12	14	4	0	0	17	0	6	6	1	5	6	20	6	18	8	13	11	12	7	0	0	14	8	6	5	1	5	9	6	10	9	0	0	22	6	16	7	6	0	0	0	0	0	3	15	5	18	5	0	9	21	18	6	12	11	9	8	12	15	11	13	16	9	9	18	0	15	13	0	0	13	9	8	12	9	9	9	0	0	0	15
680	8	10	16	7	2	2	3	0	12	6	3	15	12	1	6	2	16	4	0	19	16	11	8	16	0	9	7	12	12	11	11	12	0	6	10	5	1	0	14	10	0	9	13	15	3	0	0	0	13	13	13	17	9	9	0	11	9	10	10	8	4	15	3	7	0	16	13	11	6	9	19	13	10	0	8	0	11	15	13	0	6	8	17	6	18	1	12	13	17	0	14	0	9	11	0	12	7	0	15	1	21	19	10	8	7	11	13	5	8	18	0	11	18	8	13	8	0	12	0
681	4	18	5	0	9	9	11	6	5	11	5	12	14	16	5	12	22	0	0	6	0	5	15	10	0	15	7	10	9	7	12	5	12	11	0	28	12	8	14	0	6	2	11	14	14	15	17	22	5	14	14	15	5	7	18	10	7	3	10	8	0	0	13	0	6	6	7	13	12	14	9	0	4	15	14	5	14	10	9	10	9	10	1	0	19	2	1	12	0	0	19	0	10	8	1	0	6	0	14	5	9	14	0	15	12	0	10	2	24	17	0	3	16	13	0	11	15	0	7
682	10	11	0	8	0	16	0	11	8	21	2	7	10	6	10	1	0	12	19	6	9	0	9	6	8	11	17	0	14	10	4	8	13	6	2	19	0	14	0	12	10	5	12	18	0	5	13	7	0	15	11	10	0	8	9	2	0	20	6	9	8	2	4	19	11	5	7	7	2	5	13	8	12	0	15	0	7	6	0	14	14	17	11	11	9	5	2	16	9	7	12	4	15	10	8	9	13	15	8	5	7	0	11	0	10	5	17	5	13	3	0	3	0	0	5	8	5	5	11
683	0	2	15	0	12	19	22	11	0	15	14	0	0	12	0	11	17	9	0	22	0	13	12	14	0	6	11	7	7	12	11	0	14	0	12	14	0	11	16	0	13	9	13	8	12	3	0	9	16	14	16	0	0	0	0	9	7	6	10	9	3	11	13	9	15	7	5	14	4	12	12	18	0	9	5	17	0	11	12	5	9	18	0	0	10	17	0	13	12	9	8	12	12	3	6	12	16	6	15	0	0	6	0	6	21	13	4	1	0	5	11	5	0	5	0	6	0	0	14
